12022009,0
12032009,1
12042009,0
12052009,0
12062009,0
12072009,0
12082009,0
12092009,0
12102009,0
12112009,0
12122009,0
12132009,0
12142009,0
12152009,0
12162009,0
12172009,0
12182009,0
12192009,0
12202009,0
12212009,0
12222009,0
12232009,0
12242009,0
12252009,0
12262009,0
12272009,0
12282009,0
12292009,0
12302009,0
12312009,0
01012010,0
01022010,0
01032010,0
01042010,0
01052010,0
01062010,0
01072010,0
01082010,0
01092010,0
01102010,0
01112010,0
01122010,0
01132010,0
01142010,0
01152010,0
01162010,0
01172010,0
01182010,0
01192010,0
01202010,0
01212010,0
01222010,0
01232010,0
01242010,0
01252010,0
01262010,0
01272010,0
01282010,0
01292010,0
01302010,0
01312010,0
02012010,0
02022010,0
02032010,0
02042010,0
02052010,0
02062010,0
02072010,0
02082010,0
02092010,0
02102010,0
02112010,0
02122010,0
02132010,0
02142010,0
02152010,0
02162010,0
02172010,0
02182010,0
02192010,0
02202010,0
02212010,0
02222010,0
02232010,0
02242010,0
02252010,0
02262010,0
02272010,0
02282010,0
03012010,0
03022010,0
03032010,0
03042010,0
03052010,0
03062010,0
03072010,0
03082010,0
03092010,0
03102010,0
03112010,0
03122010,0
03132010,0
03142010,0
03152010,0
03162010,0
03172010,0
03182010,0
03192010,0
03202010,0
03212010,0
03222010,0
03232010,0
03242010,0
03252010,0
03262010,0
03272010,0
03282010,0
03292010,0
03302010,0
03312010,0
04012010,0
04022010,0
04032010,0
04042010,0
04052010,0
04062010,0
04072010,0
04082010,0
04092010,0
04102010,0
04112010,0
04122010,0
04132010,0
04142010,0
04152010,0
04162010,0
04172010,0
04182010,0
04192010,0
04202010,0
04292010,0
04302010,0
05012010,0
05022010,0
05012010,0
05022010,0
05032010,0
05022010,0
05032010,0
05042010,0
05032010,0
05042010,0
05052010,0
05062010,0
05052010,0
05062010,0
05072010,0
05082010,0
05092010,0
05102010,0
05112010,0
05122010,0
05132010,0
05142010,0
05152010,0
05162010,0
05172010,0
05182010,0
05192010,0
05202010,0
05212010,0
05222010,0
05232010,0
05242010,0
05252010,0
05262010,0
05272010,0
05282010,0
05292010,0
05302010,0
05312010,0
06012010,0
06022010,1
06032010,2
06042010,0
06052010,0
06062010,0
06072010,3
06082010,0
06092010,0
06102010,0
06112010,0
06122010,0
06132010,0
06142010,0
06152010,1
06162010,0
06172010,1
06182010,4
06192010,1
06202010,0
06212010,0
06222010,0
06232010,0
06242010,0
06252010,0
06262010,2
06272010,0
06282010,0
06292010,0
06302010,0
07012010,0
07022010,0
07032010,6
07042010,5
07052010,5
07062010,2
07072010,2
07082010,0
07092010,0
07102010,0
07112010,1
07122010,0
07132010,0
07142010,3
07152010,0
07162010,3
07172010,1
07182010,0
07192010,3
07202010,0
07212010,0
07222010,0
07232010,3
07242010,4
07252010,1
07262010,2
07272010,1
07282010,1
07292010,0
07302010,1
07312010,4
08012010,3
08022010,0
08032010,3
08042010,1
08052010,1
08062010,1
08072010,1
08082010,1
08092010,1
08102010,1
08112010,1
08122010,0
08132010,1
08142010,0
08152010,0
08162010,1
08152010,0
08162010,0
08172010,1
08182010,0
08192010,1
08202010,0
08212010,0
09192010,16
09242010,0
09252010,0
09262010,0
09272010,0
09282010,0
09272010,0
09282010,0
09292010,0
09302010,0
10012010,0
10022010,0
10032010,0
10042010,0
10052010,0
10062010,0
10072010,0
10092010,0
10102010,0
10112010,0
10122010,0
10132010,0
10142010,0
10152010,0
10162010,0
10172010,0
10182010,0
10192010,0
10202010,0
10212010,0
10222010,0
10232010,0
10242010,0
10252010,0
10262010,5
10272010,0
10282010,0
10292010,0
10302010,0
10312010,0
11012010,0
11022010,0
11032010,0
11042010,0
11052010,0
11062010,0
11072010,0
11082010,0
11092010,0
11102010,1
11112010,0
11122010,1
11132010,1
11142010,0
11152010,0
11162010,0
11172010,6
11182010,0
11192010,0
11202010,0
11242010,22
11252010,0
12092010,0
12282010,0
12292010,1
12302010,0
12312010,0
01012011,0
01022011,0
01032011,0
01042011,0
01052011,0
01062011,0
01072011,0
01082011,0
01092011,0
01102011,0
01112011,0
01122011,0
01132011,0
01142011,0
01152011,0
01162011,0
01172011,0
02032011,0
02042011,0
02052011,0
02062011,0
02092011,0
02142011,0
02152011,0
02182011,0
02192011,0
02202011,0
02212011,0
02222011,0
02232011,0
03152011,0
03162011,0
03172011,0
03182011,0
03192011,0
03202011,0
03212011,0
03222011,0
03232011,0
03242011,0
03252011,0
03262011,0
03272011,0
03282011,0
03292011,0
03302011,0
03312011,0
04012011,0
04022011,0
04032011,0
04042011,0
04052011,0
04062011,0
04072011,0
04082011,0
04092011,0
04102011,0
04112011,0
04122011,0
04132011,0
04142011,0
04152011,0
04162011,0
04172011,0
04182011,0
04192011,0
04202011,0
04212011,0
04222011,0
04232011,0
04242011,0
04252011,0
04262011,0
04272011,0
04282011,0
04292011,0
04302011,0
05012011,0
05022011,0
05032011,0
05042011,0
05052011,0
05062011,0
05072011,0
05082011,0
05092011,0
05102011,0
05112011,0
05122011,0
05132011,0
05142011,0
05152011,0
05162011,0
05172011,0
05182011,0
05192011,0
05202011,0
05212011,0
05222011,0
05232011,0
05242011,0
05252011,0
05262011,0
05272011,0
05282011,0
05292011,0
05302011,0
05312011,0
06012011,0
06022011,0
06032011,0
06042011,3
06052011,0
06062011,0
06072011,0
06082011,0
06092011,0
06102011,0
06112011,0
06122011,0
06132011,0
06142011,0
06152011,0
06162011,0
06172011,0
06182011,0
06192011,0
06202011,0
06212011,0
06222011,0
06232011,0
06242011,0
06252011,0
06262011,0
06272011,0
06282011,1
06292011,0
06302011,0
07012011,0
07022011,0
07032011,0
07042011,0
07052011,1
07062011,2
07072011,0
07082011,23
07092011,15
07102011,95
07112011,4
07122011,0
07132011,0
07142011,3
07152011,0
07162011,20
07172011,15
07182011,2
07192011,0
07202011,0
07212011,0
07222011,0
07232011,1
07242011,27
07252011,32
07262011,1
07272011,0
07282011,0
07292011,0
07302011,0
07312011,103
08012011,8
08022011,0
08032011,0
08042011,1
08052011,0
08062011,0
08072011,0
08082011,45
08092011,232
08102011,88
08112011,9
08122011,47
08132011,75
08142011,14
08152011,49
08162011,2
08172011,0
08182011,4
08192011,0
08202011,8
08212011,1
08222011,31
08232011,0
08242011,0
08252011,0
08262011,18
08272011,20
08282011,0
08292011,10
08302011,0
08312011,0
09012011,1
09022011,7
09032011,1
09042011,68
09052011,14
09062011,6
09072011,21
09082011,12
09092011,1
09102011,0
09112011,28
09122011,59
09132011,1
09142011,0
09152011,0
09162011,0
09172011,3
09182011,6
09192011,0
09202011,4
09212011,0
09222011,0
09232011,0
09242011,0
09252011,7
09262011,0
09272011,0
09292011,0
09302011,0
10012011,0
10022011,0
10032011,0
10042011,0
10052011,0
10062011,0
10072011,0
10082011,0
10092011,0
10102011,0
10112011,0
10122011,0
10132011,0
10142011,0
10152011,0
10162011,0
10172011,0
10182011,0
10192011,0
10202011,0
10212011,0
10222011,0
10232011,0
10242011,0
10252011,0
10262011,0
10272011,0
10282011,0
10292011,0
10302011,0
10312011,0
11012011,0
11022011,0
11032011,0
11042011,0
11052011,0
11062011,0
11072011,0
11082011,0
11092011,0
11102011,0
11112011,0
11122011,0
11132011,0
11142011,0
11152011,0
11162011,0
11172011,0
11182011,0
11192011,0
11202011,0
11212011,0
11222011,0
11232011,0
11242011,0
11252011,0
11262011,0
11272011,0
11282011,0
11292011,0
11302011,0
12012011,0
12022011,0
12032011,0
12042011,0
12052011,0
12062011,0
12072011,0
12082011,0
12092011,0
12102011,0
12112011,0
12122011,0
12132011,0
12142011,0
12152011,0
12162011,0
12172011,0
12182011,0
12192011,0
12202011,0
12212011,0
12222011,0
12232011,0
12242011,0
12252011,0
12262011,0
12272011,0
12282011,0
12292011,0
12302011,0
12312011,0
01012012,0
01022012,0
01032012,0
01042012,0
01052012,0
01062012,0
01072012,0
01082012,0
01092012,0
01102012,0
01112012,0
01122012,0
01132012,0
01142012,0
01152012,0
01162012,0
01172012,0
01182012,0
01192012,0
01202012,0
01212012,0
01222012,0
01232012,0
01242012,0
01252012,0
01262012,0
01272012,0
01282012,0
01292012,0
01302012,0
01312012,0
02012012,0
02022012,0
02032012,0
02042012,0
02052012,0
02062012,0
02072012,0
02082012,0
02092012,0
02102012,0
02112012,0
02122012,0
02132012,0
02142012,0
02152012,0
02162012,0
02172012,0
02182012,0
02192012,0
02202012,0
02212012,0
02222012,0
02232012,0
02242012,0
02252012,0
02262012,0
02272012,0
02282012,0
02292012,0
03012012,0
03022012,0
03032012,0
03042012,0
03052012,0
03062012,0
03072012,0
03082012,0
03092012,0
03102012,0
03112012,0
03122012,0
03132012,0
03142012,0
03152012,0
03162012,0
03172012,0
03182012,0
03192012,0
03202012,0
03212012,0
03222012,0
03232012,0
03242012,0
03252012,0
03262012,0
03272012,0
03282012,0
03292012,0
03302012,0
03312012,0
04012012,0
04022012,0
04032012,0
04042012,0
04052012,0
04062012,0
04092012,0
04102012,0
04112012,0
04122012,0
04132012,0
04142012,0
04152012,0
04162012,0
04172012,0
04182012,0
04192012,0
04202012,3
04212012,0
04222012,0
04232012,0
04242012,0
04252012,0
04262012,0
04272012,0
04282012,0
04292012,0
04302012,0
05012012,0
05022012,0
05032012,0
05042012,0
05052012,0
05062012,0
05072012,0
05082012,0
05092012,0
05102012,0
05112012,0
05122012,0
05132012,0
05142012,0
05152012,0
05162012,0
05172012,0
05182012,0
05192012,0
05202012,0
05212012,0
05222012,0
05232012,0
05242012,0
05252012,0
05262012,0
05272012,0
05282012,0
05292012,0
05302012,0
05312012,0
06012012,0
06022012,0
06032012,0
06042012,0
06052012,0
06062012,0
06072012,0
06082012,0
06092012,0
06102012,0
06112012,0
06122012,0
06132012,21
06142012,2
06152012,0
06162012,9
06172012,0
06182012,0
06192012,0
06202012,0
06252012,0
06262012,0
06272012,0
06282012,0
06292012,0
06302012,0
07012012,0
07022012,0
07032012,0
07042012,2
07052012,0
07062012,0
07072012,0
07082012,0
07092012,51
07102012,35
07112012,0
07122012,4
07132012,2
07142012,0
07152012,0
07162012,0
07172012,0
07182012,0
07192012,0
07202012,0
07212012,0
07222012,0
07232012,0
07242012,0
07252012,0
07262012,0
07272012,0
07282012,0
07292012,1
07302012,0
07312012,0
08012012,0
08022012,0
08032012,0
08042012,0
08052012,0
08062012,0
08072012,0
08082012,0
08092012,0
08102012,0
08112012,0
08122012,28
08132012,0
08142012,0
08152012,0
08162012,0
08172012,0
03312014,0
04012014,0
04022014,0
04032014,0
04042014,0
04052014,0
04062014,0
04072014,0
04082014,0
04092014,0
04102014,0
04112014,0
04122014,0
04132014,0
04142014,0
04152014,0
04162014,0
04172014,0
04182014,0
04192014,0
04202014,0
04212014,0
04222014,0
04232014,0
04242014,0
04252014,0
04262014,0
04272014,0
04282014,0
04292014,0
04302014,0
05012014,0
05022014,0
05032014,0
05042014,0
05052014,0
05062014,0
05072014,0
05082014,0
05092014,0
05102014,0
05112014,0
05122014,0
05132014,0
05142014,0
05152014,0
05162014,0
05172014,0
05182014,0
05192014,0
05202014,0
05212014,0
05222014,0
05232014,0
05242014,0
05252014,0
05262014,0
05272014,0
05282014,0
05292014,0
05302014,0
05312014,0
06012014,0
06022014,3
06032014,0
06042014,0
06052014,0
06062014,0
06072014,0
06082014,0
06092014,0
06102014,0
06112014,0
06122014,0
06132014,0
06142014,0
06152014,0
06162014,0
06172014,0
06182014,0
06192014,0
06202014,0
06212014,0
06222014,0
06232014,0
06242014,0
06252014,0
06262014,0
06272014,0
06282014,0
06292014,0
06302014,0
07012014,0
07022014,0
07032014,0
07042014,0
07052014,0
07062014,0
07072014,0
07082014,0
07092014,0
07102014,0
07112014,0
07122014,0
07132014,0
07142014,6
07152014,21
07162014,33
07172014,3
07182014,68
07192014,0
07202014,0
07212014,0
07222014,0
07232014,10
07242014,19
07252014,7
07262014,0
07272014,14
07282014,1
07292014,73
07302014,11
07312014,1
08012014,0
08022014,5
08032014,20
08042014,1
08052014,1
08062014,10
08072014,13
08082014,1
08092014,0
08102014,0
08112014,0
08122014,0
08132014,0
08142014,2
08152014,2
08162014,0
08172014,0
08182014,0
08192014,0
08202014,0
08212014,0
08222014,0
08232014,10
08242014,5
08252014,14
08262014,0
08272014,0
08282014,0
08292014,8
08302014,3
08312014,0
09012014,14
09022014,25
09032014,44
09042014,25
09052014,4
09062014,0
09072014,0
09082014,12
09092014,86
09102014,8
09112014,0
10302014,0
10312014,0
11012014,0
11022014,0
11032014,0
11042014,0
11052014,0
11062014,0
11072014,0
11082014,0
11092014,0
11102014,0
11112014,0
11122014,0
11132014,0
11142014,0
11152014,0
11162014,0
11172014,0
11182014,0
11192014,0
11202014,0
11212014,0
11222014,0
11232014,0
11242014,0
11252014,0
11262014,0
11272014,0
11282014,0
11292014,0
11302014,0
12012014,0
12022014,0
12032014,0
12042014,0
12052014,0
12062014,0
12072014,0
12082014,0
12092014,0
12102014,0
12112014,0
12122014,0
12132014,0
12142014,0
12152014,0
12162014,0
12172014,0
12182014,0
12192014,0
12202014,0
12212014,0
12222014,0
12232014,0
12242014,0
12252014,0
12262014,0
12272014,0
12282014,0
12292014,0
12302014,0
12312014,0
01012015,0
01022015,0
01032015,0
01042015,0
01052015,0
01062015,0
01072015,0
01082015,0
01092015,0
01102015,0
01112015,0
01122015,0
01132015,0
01142015,0
01152015,0
01162015,0
01172015,0
01182015,0
01192015,0
01202015,0
01212015,3
01222015,7
01232015,0
01242015,0
01252015,0
01262015,0
01272015,0
01282015,0
01292015,0
01302015,0
01312015,0
02012015,0
02022015,0
02032015,0
02042015,0
02052015,0
02062015,0
02072015,0
02082015,0
02092015,0
02102015,0
02112015,0
02122015,0
02132015,0
02142015,0
02152015,0
02162015,0
02172015,0
02182015,0
02192015,0
02202015,0
02212015,0
02222015,0
02232015,0
02242015,0
02252015,0
02262015,0
02272015,0
02282015,0
03012015,14
03022015,0
03032015,0
03042015,0
03052015,0
03062015,0
03072015,0
03082015,0
03092015,0
03102015,0
03112015,0
03122015,0
03132015,0
03142015,2
03152015,0
03162015,0
03172015,0
03182015,0
03192015,0
03202015,0
03212015,0
03222015,0
03232015,0
03242015,0
03252015,0
03262015,0
03272015,0
03282015,0
03292015,0
03302015,0
03312015,0
04012015,0
04022015,0
04032015,0
04042015,0
04052015,0
04062015,0
04072015,0
04082015,0
04092015,0
04102015,0
04112015,2
04122015,18
04132015,0
04142015,0
04152015,0
04162015,0
04222015,0
04232015,0
04242015,0
04252015,0
04262015,0
04272015,0
04282015,0
04292015,0
04302015,0
05012015,0
05022015,0
05032015,0
05042015,0
05052015,0
05062015,0
05072015,0
05082015,0
05092015,0
05102015,0
05112015,0
05122015,0
05132015,0
05142015,0
05152015,0
05162015,0
05172015,0
05182015,0
05192015,0
05202015,0
05212015,0
05222015,0
05232015,0
05242015,0
05252015,0
05262015,0
05272015,0
05282015,0
05292015,0
05302015,0
05312015,0
06012015,0
06022015,6
06032015,3
06042015,0
06052015,0
06062015,0
06072015,0
06082015,0
06092015,0
06102015,0
06112015,14
06122015,17
06132015,3
06142015,2
06152015,1
06162015,0
06172015,2
06182015,1
06192015,1
06202015,0
06212015,1
06222015,4
06232015,2
06242015,1
06252015,2
06262015,2
06272015,2
06282015,2
06292015,3
06302015,2
07012015,2
07022015,2
07032015,2
07042015,1
07052015,1
07062015,1
07072015,1
07082015,1
07092015,1
07102015,0
07112015,1
07122015,0
07132015,1
07142015,0
07152015,0
07162015,1
07172015,0
07182015,0
07192015,0
07202015,0
07212015,14
07222015,4
07232015,0
07242015,0
07252015,1
07262015,0
07272015,104
07282015,96
07292015,110
07302015,19
07312015,3
08012015,1
08022015,1
08032015,3
08042015,4
08052015,2
08062015,1
08072015,2
08082015,1
08092015,0
08102015,0
08112015,0
08122015,1
08132015,0
08142015,0
08152015,0
08162015,1
08172015,0
08182015,0
08192015,0
08202015,0
08212015,1
08222015,0
08232015,0
08242015,0
08252015,0
08262015,0
08272015,0
08282015,0
08292015,0
08302015,0
08312015,0
09012015,0
09022015,0
09032015,0
09042015,1
09052015,0
09062015,0
09072015,0
09082015,0
09092015,0
09102015,0
09112015,0
09122015,0
09132015,0
09142015,0
09152015,0
09162015,0
09172015,0
09182015,0
09192015,0
09202015,0
09212015,0
09222015,0
09232015,0
09242015,0
09252015,0
09262015,1
09272015,1
09282015,1
09292015,0
09302015,0
10012015,0
10022015,0
10032015,0
10042015,0
10052015,0
10062015,0
10072015,0
10082015,0
10092015,0
10102015,0
10112015,0
10122015,0
10132015,0
10142015,0
10152015,0
10162015,0
10172015,0
10182015,0
10192015,0
10202015,0
10212015,0
10222015,0
10232015,0
10242015,0
10252015,0
10262015,0
10272015,0
10282015,0
10292015,0
10302015,0
10312015,0
11012015,0
11022015,0
11032015,0
11042015,0
11052015,0
11062015,0
11072015,0
11082015,0
11092015,0
11102015,0
11112015,0
11122015,0
11132015,0
11142015,0
11152015,0
11162015,0
11172015,0
11182015,0
11192015,0
11202015,0
11212015,0
11222015,0
11232015,0
11242015,0
11252015,0
11262015,0
11272015,0
11282015,0
11292015,0
11302015,0
12012015,0
12022015,0
12032015,0
12042015,0
12052015,0
12062015,0
12072015,0
12082015,0
12092015,0
12102015,0
12112015,0
12122015,0
12132015,0
12142015,0
12152015,0
12162015,0
12172015,0
12182015,0
12192015,0
12202015,0
12212015,0
12222015,0
12232015,0
12242015,0
12252015,0
12262015,0
12272015,0
12282015,0
12292015,0
12302015,0
12312015,0
01012016,0
01022016,0
01032016,0
01042016,0
01052016,0
01062016,0
01072016,0
01082016,0
01092016,0
01102016,0
01112016,0
01122016,0
01132016,0
01142016,0
01152016,0
01162016,0
01172016,0
01182016,0
01192016,0
01202016,0
01212016,0
01222016,0
01232016,0
01242016,0
01252016,0
01262016,0
01272016,0
01282016,0
01292016,0
01302016,0
01312016,0
02012016,0
02022016,0
02032016,0
02042016,0
02052016,0
02062016,0
02072016,0
02082016,0
02092016,0
02102016,0
02112016,0
02122016,0
02132016,0
02142016,0
02152016,0
02162016,0
02172016,0
02182016,0
02192016,0
02202016,0
02212016,0
02222016,0
02232016,0
02242016,0
02252016,0
02262016,0
02272016,0
02282016,0
02292016,0
03012016,0
03022016,0
03032016,0
03042016,0
03052016,0
03062016,0
03072016,0
03082016,0
03092016,0
03102016,0
03112016,0
03122016,0
03132016,0
03142016,0
03152016,0
03162016,0
04292016,0
04302016,0
05012016,0
05022016,0
05032016,0
05042016,0
05052016,0
05062016,0
05072016,0
05082016,0
05092016,0
05102016,0
05112016,0
05122016,0
05132016,0
05142016,0
05152016,0
05162016,0
05172016,0
05182016,0
05192016,0
05202016,0
05212016,0
05222016,0
05232016,0
05242016,0
05252016,0
05262016,0
05272016,0
05282016,0
05292016,0
05302016,0
05312016,0
06012016,0
06022016,0
06032016,0
06042016,0
06052016,0
06062016,0
06072016,0
06082016,0
06092016,0
06102016,0
06112016,0
06122016,0
06132016,0
06142016,0
06152016,0
06162016,0
06172016,0
06182016,0
06192016,0
06202016,0
06212016,0
06222016,0
06232016,0
06242016,0
06252016,0
06262016,0
06272016,0
06282016,0
06292016,0
06302016,0
07012016,0
07022016,0
07032016,0
07042016,0
07052016,0
07062016,0
07072016,0
07082016,0
07092016,0
07102016,0
07112016,0
07122016,0
07132016,0
07142016,0
07152016,0
07162016,0
07172016,0
07182016,0
07192016,0
07202016,0
07212016,0
07222016,0
07232016,0
07242016,0
07252016,0
07262016,0
07272016,0
07282016,0
07292016,0
07302016,0
07312016,0
08012016,0
08022016,0
08032016,0
08042016,0
08052016,0
08062016,0
08072016,0
08082016,0
08092016,0
08102016,0
08112016,0
08122016,0
08132016,0
08142016,0
08152016,0
08162016,0
08172016,0
08182016,0
08192016,0
08202016,0
08212016,0
08222016,0
08232016,0
08242016,5
08252016,1
08262016,0
08272016,0
08282016,0
08292016,0
08302016,0
08312016,0
09012016,0
09022016,0
09032016,0
09042016,0
09052016,0
09062016,0
09072016,0
09082016,0
09092016,0
09102016,0
09112016,0
09122016,0
09132016,0
09142016,0
09152016,0
09162016,0
09172016,0
09182016,0
09192016,0
09202016,0
09212016,0
09222016,0
09232016,0
09242016,0
09252016,0
09262016,0
09272016,0
09282016,0
09292016,0
09302016,0
10012016,0
10022016,0
10032016,0
10042016,0
10052016,0
10062016,0
10072016,0
10082016,0
10092016,0
10102016,0
10112016,0
10122016,0
10132016,0
10142016,0
10152016,0
10162016,0
10172016,0
10182016,0
10192016,0
10202016,0
